id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
15174147,On Comm. Mall|Historic Back Bay Brownstone|Studio,46-0,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/15174147,https://www.airbnb.com/users/show/814298,28.0,Missing,,,Back Bay,"This spacious rear facing 4th Floor studio unit is characterized by classic Back Bay style and features polished hardwood floors, high ceilings and a beautiful bay window that let's in great light. This is the perfect space for short or long term stays and affords guests quick access to the Kenmore/Fenway neighborhood and Cambridge. The unit features a queen mattress, nightstand with alarm clock, reading lamp and a full dresser with walk in closet. The sofa pulls out to a queen bed which makes this the perfect unit for two to four people. The kitchen is fully equipped with every essential food prep. tool as well as pots, pans, serving utensils, glasses and flatware. Within the kitchen there is also a dishwasher, oven, range and refrigerator. The living space has a flat screen TV with local channels and free WiFi. This unit uses a central AC system for cooling and electric baseboard heating elements, both of which are controlled via a thermostat located on the wall within the unit itsel",2020-08-31
15174895,Garden Level on Comm|Architectural Beauty|1BR 1BA,46-0,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/15174895,https://www.airbnb.com/users/show/814298,28.0,Missing,,,Back Bay,"This spacious garden level one bedroom unit is characterized by classic Back Bay style and beautiful architectural detail. The unit is fully carpeted and extremely cozy. Being at the garden level, it also affords guests easy access to the building's large rear courtyard. Nested near the heart of Boston's Back Bay, this is the perfect space for short or long term stays and affords guests quick access to Kenmore/Fenway neighborhood and Cambridge. The unit features a queen sized bed, nightstand with alarm clock, in-bedroom sitting area and a full dresser along with a large closet. The sofa pulls out to a queen bed which makes this the perfect unit for two to four people. The kitchen is fully equipped with every essential food prep. tool as well as pots, pans, serving utensils, glasses and flatware. Within the kitchen there is also a dishwasher, oven, range and refrigerator. The living space has a flat screen smart TV with local channels and HDMI connectivity,as well as a dining table with",2020-08-31
15581890,Lovely Brownstone on Commonwealth|3 BR 1BA #2,46-0,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/15581890,https://www.airbnb.com/users/show/814298,30.0,Missing,,,"The Back Bay is perhaps the most sought after neighborhood in all of Boston, both by residents and tourists alike. Access to cafes, restaurants, public transit, parks, the Charles River and our many schools and hospitals is very easy from this location. You can't go wrong here!","This spacious 2nd floor three bedroom unit is characterized by classic Back Bay style and beautiful architectural detail.  Nested near the heart of Boston's Back Bay, this is the perfect space for short or long term stays and affords guests quick access to Kenmore/Fenway neighborhood and Cambridge. Among its features are polished hardwood floors, high ceilings and over-sized bay windows that let in great light in both the master bedroom and living area.<br /><br /><b>The space</b><br />All bedrooms are fully carpeted and very comfortable, with each featuring a queen sized bed, nightstand with USB alarm clock, a full dresser and a large closet. The kitchen is fully equipped with every essential food prep. tool as well as pots, pans, serving utensils, glasses and flatware. Within the kitchen there is also a dishwasher, oven, range and refrigerator. The living space has a flat screen smart TV with local channels and HDMI connectivity, as well as a dining table with seating for four. This ",2020-08-31
19050865,Brownstone|Contemporary Newbury Place|1BR 1BA #6,46-0,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/19050865,https://www.airbnb.com/users/show/814298,2.0,STRLH/STRBB,,,Back Bay,"Newbury Street is to Boston what Rodeo Drive is to Beverly Hills and Madison Avenue is to New York. In addition to hundreds of stores that line the street, there are a variety of both casual and fine dining and café options as well as spas and salons. This building consists of 6 furnished one bedroom apartments, 2 of which are premium apartments with upgraded finishes and furniture. All furnished apartment rentals are available as nightly, weekly or monthly rentals. <br /><br />This 4th floor one bedroom suite features a full sized, open kitchen and living room. The brand new unit has polished hardwood floors throughout, granite countertops and new stainless steel appliances. The bedroom features a queen mattress set, nightstand, reading lamp and alarm clock. The bathroom has a beautiful tile surround tub and shower combo. The kitchen is fully equipped with pots, pans and cooking utensils, along with oven, range and refrigerator and a breakfast bar that seats two. The desk in the livin",2020-08-31
19051657,Charming Quaint|Heart of Back Bay|1BR 1BA #5,46-0,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/19051657,https://www.airbnb.com/users/show/814298,2.0,STRLH/STRBB,,,Back Bay,"Newbury Street is to Boston what Rodeo Drive is to Beverly Hills and Madison Avenue is to New York. In addition to hundreds of stores that line the street, there are a variety of both casual and fine dining and café options as well as spas and salons. This building consists of 6 furnished one bedroom apartments, 2 of which are premium apartments with upgraded finishes and furniture. All furnished apartment rentals are available as nightly, weekly or monthly rentals. <br /><br />This 4th floor one bedroom suite features a full sized, open kitchen and living room that looks out onto a great view of the city and neighborhood. This brand new unit has polished hardwood floors throughout the unit, granite countertops and new stainless steel appliances. The bedroom features a queen mattress set, nightstand, reading lamp and alarm clock. The bathroom has a beautiful tile surround combination tub and shower. The kitchen is fully equipped with pots, pans and cooking utensils, along with oven, ra",2020-09-01
19052102,Brownstone|Shopping & Food on Newbury|1BR 1BA #4,46-0,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/19052102,https://www.airbnb.com/users/show/814298,2.0,STRLH/STRBB,,,Back Bay,"UPDATED JULY 2020. Take advantage of our super discounted prices and check out Newbury Street! It has been converted to a Parisian-like outdoor dining destination, with really nicely landscaped patios on the sidewalks and reduced parking and vehicle traffic on the street. This is also a central location to walk everywhere if you are weary of using public transportation or riding in taxis or ride shares. Please visit our website to view our COVID-related policies at livethatch.com.  <br /><br />This 3rd floor one bedroom suite features a full sized, open kitchen and living room. There are hardwood floors throughout, granite counter-tops in the kitchen and stainless steel appliances. The bedroom features a queen mattress set, nightstand, reading lamp and alarm clock. The bathroom has a  tile surround tub and shower combo. The kitchen is fully equipped with pots, pans and cooking utensils, along with oven, range and refrigerator. The breakfast bar seats two, and the desk in the living roo",2020-08-31
19065795,Modern Upscale Newbury Street | 1BR 1 BA #1,46-0,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/19065795,https://www.airbnb.com/users/show/814298,2.0,STRLH/STRBB,,,Back Bay,"Newbury Street is to Boston what Rodeo Drive is to Beverly Hills and Madison Avenue is to New York. In addition to hundreds of stores that line the street, there are a variety of both casual and fine dining and café options as well as spas and salons. This building consists of 6 furnished one bedroom apartments, 2 of which are premium apartments with upgraded finishes and furniture. All furnished apartment rentals are available as nightly, weekly or monthly rentals.<br /><br />This 2nd floor one bedroom suite is one of our two premier units. It features a full sized, open kitchen and living room that looks out onto a great view of the city and neighborhood. The high-end finishes, architectural design, and furniture really distinguish this unit from the other units in the Newbury building. This unit has polished hardwood floors throughout, central air, granite countertops, and new stainless steel appliances. The bedroom features a queen mattress set, nightstand, reading lamp and alarm c",2020-08-31
19138622,19th Century Rehab |City Views|So End 1BD 1BA #4,46-0,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/19138622,https://www.airbnb.com/users/show/814298,30.0,Missing,,,South End,"The South End has recently become the choice neighborhood for Boston's young families, working professionals and artists, among others, and its known best for its many parks, funky shops and its acclaimed cafes and restaurants. The nearby intersection of Tremont Street and Massachusetts Avenue offers great access to the entire City by foot or public transit. The building contains five furnished one bedroom apartments and one furnished studio apartment, each of which sleeps 2-4 comfortably. All furnished apartments are available for monthly rentals.<br /><br />This building was re-built from the bricks in at the end of 2011. The apartments all have central AC and heat and share 2 washers and dryers located in the basement and free for people to use. Each of the apartments has a queen bed in the bedroom and a queen sleeper sofa in the living room. Please see the individual apartment pages for a full list of amenities.<br /><br />This location offers easy access by foot to all that the So",2020-08-31
29484608,Classic South End Brownstone Studio-Prime Location,46-0,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/29484608,https://www.airbnb.com/users/show/814298,29.0,Missing,,,South End,"This building is uniquely positioned at the intersection of two great neighborhoods: the Back Bay and the South End. One can enjoy all the high end shopping, restaurants and tourist attractions that the Back Bay offers along with the novelties of the South End, the choice neighborhood for Boston's young families, working professionals and artists, among others, and it's known best for its many parks, funky shops and its acclaimed cafes and restaurants.<br /><br /><b>The space</b><br />This building contains sixteen furnished studio apartments, each of which is available for nightly, weekly and monthly rentals.<br /><br />This unit is located in a gorgeous brownstone building in Concord Square, in Boston's historic South End neighborhood. The queen bed comfortably sleeps 1 to 2 people.  The space is equipped with a full bathroom, a refrigerator, and in some cases a microwave and desk. There is a flat-screen TV in the living area with local channels. In addition, there is a fully stocked",2020-08-31
29484724,Eclectic South End Cozy Studio A+ Location,46-0,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/29484724,https://www.airbnb.com/users/show/814298,29.0,STRLH/STRBB,,,South End,"This building is uniquely positioned at the intersection of two great neighborhoods: the Back Bay and the South End. One can enjoy all the high end shopping, restaurants and tourist attractions that the Back Bay offers along with the novelties of the South End, the choice neighborhood for Boston's young families, working professionals and artists, among others, and it's known best for its many parks, funky shops and its acclaimed cafes and restaurants.<br /><br /><b>The space</b><br />This building contains sixteen furnished studio apartments, each of which is available for nightly, weekly and monthly rentals.<br /><br />This unit is located in a gorgeous brownstone building in Concord Square, in Boston's historic South End neighborhood. The queen bed comfortably sleeps 1 to 2 people.  The space is equipped with a full bathroom, a refrigerator, and in some cases a microwave and desk. There is a flat-screen TV in the living area with local channels. In addition, there is a fully stocked",2020-08-31
29486256,Sunny & Bright South End Brownstone Studio,46-0,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/29486256,https://www.airbnb.com/users/show/814298,29.0,Missing,,,South End,"This building is uniquely positioned at the intersection of two great neighborhoods: the Back Bay and the South End. One can enjoy all the high end shopping, restaurants and tourist attractions that the Back Bay offers along with the novelties of the South End, the choice neighborhood for Boston's young families, working professionals and artists, among others, and it's known best for its many parks, funky shops and its acclaimed cafes and restaurants.<br /><br /><b>The space</b><br />This building contains sixteen furnished studio apartments, each of which is available for nightly, weekly and monthly rentals.<br /><br />This unit is located in a gorgeous brownstone building in Concord Square, in Boston's historic South End neighborhood. The queen bed comfortably sleeps 1 to 2 people.  The space is equipped with a full bathroom, a refrigerator, and in some cases a microwave and desk. There is a flat-screen TV in the living area with local channels. In addition, there is a fully stocked",2020-08-31
29486361,Lovely Brownstone Studio on Concord Square,46-0,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/29486361,https://www.airbnb.com/users/show/814298,29.0,Missing,,,South End,"This building is uniquely positioned at the intersection of two great neighborhoods: the Back Bay and the South End. One can enjoy all the high end shopping, restaurants and tourist attractions that the Back Bay offers along with the novelties of the South End, the choice neighborhood for Boston's young families, working professionals and artists, among others, and it's known best for its many parks, funky shops and its acclaimed cafes and restaurants.<br /><br /><b>The space</b><br />This building contains sixteen furnished studio apartments, each of which is available for nightly, weekly and monthly rentals.<br /><br />This unit is located in a gorgeous brownstone building in Concord Square, in Boston's historic South End neighborhood. The queen bed comfortably sleeps 1 to 2 people.  The space is equipped with a full bathroom, a refrigerator, and in some cases a microwave and desk. There is a flat-screen TV in the living area with local channels. In addition, there is a fully stocked",2020-08-31
29486565,Eclectic South End Cozy Studio A+ Location,46-0,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/29486565,https://www.airbnb.com/users/show/814298,29.0,Missing,,,South End,"This building is uniquely positioned at the intersection of two great neighborhoods: the Back Bay and the South End. One can enjoy all the high end shopping, restaurants and tourist attractions that the Back Bay offers along with the novelties of the South End, the choice neighborhood for Boston's young families, working professionals and artists, among others, and it's known best for its many parks, funky shops and its acclaimed cafes and restaurants.<br /><br /><b>The space</b><br />This building contains sixteen furnished studio apartments, each of which is available for nightly, weekly and monthly rentals.<br /><br />This unit is located in a gorgeous brownstone building in Concord Square, in Boston's historic South End neighborhood. The queen bed comfortably sleeps 1 to 2 people.  The space is equipped with a full bathroom, a refrigerator, and in some cases a microwave and desk. There is a flat-screen TV in the living area with local channels. In addition, there is a fully stocked",2020-08-31
29486830,Charming Historic South End Cozy Studio,46-0,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/29486830,https://www.airbnb.com/users/show/814298,29.0,Missing,,,South End,"This building is uniquely positioned at the intersection of two great neighborhoods: the Back Bay and the South End. One can enjoy all the high end shopping, restaurants and tourist attractions that the Back Bay offers along with the novelties of the South End, the choice neighborhood for Boston's young families, working professionals and artists, among others, and it's known best for its many parks, funky shops and its acclaimed cafes and restaurants.<br /><br /><b>The space</b><br />This building contains sixteen furnished studio apartments, each of which is available for nightly, weekly and monthly rentals.<br /><br />This unit is located in a gorgeous brownstone building in Concord Square, in Boston's historic South End neighborhood. The queen bed comfortably sleeps 1 to 2 people.  The space is equipped with a full bathroom, a refrigerator, and in some cases a microwave and desk. There is a flat-screen TV in the living area with local channels. In addition, there is a fully stocked",2020-08-31
29486921,Classic South End Brownstone Studio-Prime Location,46-0,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/29486921,https://www.airbnb.com/users/show/814298,29.0,Missing,,,South End,"This building is uniquely positioned at the intersection of two great neighborhoods: the Back Bay and the South End. One can enjoy all the high end shopping, restaurants and tourist attractions that the Back Bay offers along with the novelties of the South End, the choice neighborhood for Boston's young families, working professionals and artists, among others, and it's known best for its many parks, funky shops and its acclaimed cafes and restaurants.<br /><br /><b>The space</b><br />This building contains sixteen furnished studio apartments, each of which is available for nightly, weekly and monthly rentals.<br /><br />This unit is located in a gorgeous brownstone building in Concord Square, in Boston's historic South End neighborhood. The queen bed comfortably sleeps 1 to 2 people.  The space is equipped with a full bathroom, a refrigerator, and in some cases a microwave and desk. There is a flat-screen TV in the living area with local channels. In addition, there is a fully stocked",2020-08-31
29487140,Cozy South End Studio in Brownstone Building,46-0,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/29487140,https://www.airbnb.com/users/show/814298,28.0,Missing,,,South End,"This building is uniquely positioned at the intersection of two great neighborhoods: the Back Bay and the South End. One can enjoy all the high end shopping, restaurants and tourist attractions that the Back Bay offers along with the novelties of the South End, the choice neighborhood for Boston's young families, working professionals and artists, among others, and it's known best for its many parks, funky shops and its acclaimed cafes and restaurants.<br /><br /><b>The space</b><br />This building contains sixteen furnished studio apartments, each of which is available for nightly, weekly and monthly rentals.<br /><br />This unit is located in a gorgeous brownstone building in Concord Square, in Boston's historic South End neighborhood. The queen bed comfortably sleeps 1 to 2 people.  The space is equipped with a full bathroom, a refrigerator, and in some cases a microwave and desk. There is a flat-screen TV in the living area with local channels. In addition, there is a fully stocked",2020-08-31
32686394,Medical Pro. Dedicated Home | CoLiving | 2R,46-0,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/32686394,https://www.airbnb.com/users/show/814298,30.0,Missing,,,There is both on and off street resident parking at this location and the public T station is less than one block away (orange line). It is close to several Universities and the Longwood Medical Center.<br /><br />Resident parking requires a parking permit. There is limited parking in the driveway.  Must coordinate with other guests in the building.,"This is a shared traveling medical professionals, medical students, and post grad medical studies home! <br /><br />This apartment is in a newly restored Victorian house in the Fort Hill neighborhood of Boston. The house has a nice front terrace to sit out on to enjoy nice days and there are parking spaces available for rent.<br /><br />There are four bedrooms organized in a co-living set-up, with a shared kitchen and living room. This specific room has a private bathroom. STRB provides bi-weekly common cleaning.<br /><br /><b>The space</b><br />The kitchen is fully-equipped with appliances, including refrigerator, range with oven, microwave, pots/pans and cooking utensils. In the living room, there is a 40"" flat screen Smart TV with cable and two comfortable sofas. The kitchen has a breakfast bar area that can seat six, as well as a large dining room table that can seat six.<br /><br />The available bedroom for rent is a private (locking) bedroom on the third floor. The bedroom featur",2020-09-01
34276092,65 Beech Glen | Flexible Housing | Co-Living | A,46-0,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/34276092,https://www.airbnb.com/users/show/814298,30.0,Missing,,,"65 Beech Glen is a new development in BREC’s Co-Living, and Shared-Apartment portfolio located on a quiet street in the Highland Park Neighborhood.<br /><br />The Home is minutes from the Orange Line, with additional street parking available offering amazing flexibility for commuting in and out of the city. In addition, Longwood Medical Area is close by, giving a great option for individuals looking for a home close to any of the hospitals in the area. <br /><br />The entire Home is furnished, using a combination of West Elm, and name brands. There is a fully functional and operational kitchen, free in-unit laundry, key-less entry, as well as a Tuft & Needle Mattress in each room. <br /><br />BREC cleans common spaces, as well as stocks communal bathrooms and kitchen essentials on a bi-weekly timeline (once every two weeks). We strive to make finding a great home easy, so you can spend time focused on things more important to you. <br /><br />BREC operates a number of co-living buildin","If you are looking for flexibility, ease and affordability with all the uncertainty of COVID-19 this Fall and Winter then look no further. Thatch Co-Living and furnished rentals are tailor-made for your current situation. <br /><br />Why commit to a 1-year lease, pay to move, pay a broker fee, buy furniture and spend precious time moving on September 1st and getting settled if you are not sure whether you will be here for a year or not? You pick the place and you pick the dates, we provide the housing.<br /><br /><b>The space</b><br />This is a brand new apartment, designed for Co-Living. All amenities, as well as utilities are included in rent.<br /><br />There are four bedrooms (each with a private lock), with a shared kitchen and living room. Thatch provides bi-weekly common cleaning, and offers private room cleaning upon request. Each unit is fully furnished with a Tuft & Needle Mattress, and security is provided by Latch.<br /><br />The kitchen is fully-equipped with appliances, i",2020-09-01
35004296,65 Beech Glen | Unit 1B | Private BR | Co-Living,46-0,CorpGroup4,STR Boston,Thatch,814298.0,https://www.airbnb.com/rooms/35004296,https://www.airbnb.com/users/show/814298,28.0,Missing,,,"65 Beech Glen is a new development in BREC’s Co-Living, and Shared-Apartment portfolio located on a quiet street in the Highland Park Neighborhood.<br /><br />The Home is minutes from the Orange Line, with additional street parking available offering amazing flexibility for commuting in and out of the city. In addition, Longwood Medical Area is close by, giving a great option for individuals looking for a home close to any of the hospitals in the area. <br /><br />The entire Home is furnished, using a combination of West Elm, and name brands. There is a fully functional and operational kitchen, free in-unit laundry, key-less entry, as well as a Tuft & Needle Mattress in each room. <br /><br />BREC cleans common spaces, as well as stocks communal bathrooms and kitchen essentials on a bi-weekly timeline (once every two weeks). We strive to make finding a great home easy, so you can spend time focused on things more important to you. <br /><br />BREC operates a number of co-living buildin","This is a completely re-built 4-bedroom home designed for Co-Living. All amenities, as well as utilities are included in rent.<br /><br />There are four bedrooms (each with a private lock), sharing a kitchen and living room. Short Term Rentals Boston provides bi-weekly common cleaning, and offers private room cleaning, upon request. Each unit is fully furnished with a Tuft & Needle Mattress, full length mirror, desk, closet and a lock with a pin-pad.<br /><br /><b>The space</b><br />The kitchen is fully equipped with appliances, including refrigerator, range with oven, microwave, pots/pans and cooking utensils. In the living room, there's a 40"" flat screen Smart TV and two comfortable sofas. The kitchen has a breakfast-bar area that can seat four, as well as a living room with a bistro table and seating for a group up to seven.<br /><br />The available bedroom for rent is a private (locking) bedroom, unit 1B. This bedroom features closet space and several windows that provide fresh air",2020-09-01
