id,name,cluster,host_id,host,host_alias,alias_id,listing_url,host_url,minimum_minimum_nights,license,ISD_status,ISD_address,neighborhood_overview,description,last_scraped
21861961,Sunset 506 GreenLine | 1BR 1BA | Walk to Boston Children's and the GreenLine Trolley!,7-0,CorpGroup11,Lance,Lance,71783.0,https://www.airbnb.com/rooms/21861961,https://www.airbnb.com/users/show/71783,32.0,Missing,,,"The Longwood Medical and Academic Area (also known as Longwood Medical Area, LMA, or simply Longwood) is a medical campus in Boston, Massachusetts. Flanking Longwood Avenue, as it runs from Huntington Avenue to The Riverway, LMA is adjacent to the Fenway–Kenmore, Audubon Circle, and Mission Hill neighborhoods, and the town of Brookline. <br /> <br />It is most strongly associated with the Harvard Medical School, the Harvard School of Public Health, the Harvard School of Dental Medicine and other medical facilities such as Harvard's teaching hospitals, but prominent non-Harvard institutions are located there as well, such as Massachusetts College of Pharmacy and Health Sciences, museums, liberal arts colleges, and research centers. <br /> <br />The Harvard Medical Schools central Quadrangle was designed by Shepley, Rutan and Coolidge.","Hospital Grade Sanitation Performed!  - Minimum of 5 days between occupancies - Safe and Sanitized Space! <br /> <br />Due to COVID-19, we’re taking extreme care to disinfect frequently touched surfaces between reservations.  We use CDC approved products to ensure surfaces are safe and maintain vacancy between our disinfection level cleaning and your check-in. <br /> <br />Large Longwood Medical Area Apartment, 1 large bedroom, 1 large bathroom, in-unit washer/dryer, zoned central air/heating on Parker Hill adjacent to the Longwood Medical Center area. Full stainless steel kitchen includes OTC microwave, dishwasher, stove,  disposal, coffee maker and pots and pans.  Unit is brand new in 2018 and paid parking is available. Unit also includes a huge 55"" Smart HDTV and free broadband wifi! Stream all of your favorites from your Hulu, Netflix, Amazon Prime, etc. account. <br /> <br />** This rental requires a minimum booking of 30 nights. Regardless of nights physically occupied, no bookin",2020-08-31
21862054,Sunset 404 GreenLine | 1BR 1BA | Walk to Brigham and Women's and GreenLine Trolley!,7-0,CorpGroup11,Lance,Lance,71783.0,https://www.airbnb.com/rooms/21862054,https://www.airbnb.com/users/show/71783,32.0,Missing,,,"The Longwood Medical and Academic Area (also known as Longwood Medical Area, LMA, or simply Longwood) is a medical campus in Boston, Massachusetts. Flanking Longwood Avenue, as it runs from Huntington Avenue to The Riverway, LMA is adjacent to the Fenway–Kenmore, Audubon Circle, and Mission Hill neighborhoods, and the town of Brookline.[1] <br /> <br />It is most strongly associated with the Harvard Medical School, the Harvard School of Public Health, the Harvard School of Dental Medicine and other medical facilities such as Harvard's teaching hospitals, but prominent non-Harvard institutions are located there as well, such as Massachusetts College of Pharmacy and Health Sciences, museums, liberal arts colleges, and research centers. <br /> <br />The Harvard Medical Schools central Quadrangle was designed by Shepley, Rutan and Coolidge.","Hospital Grade Sanitation Performed!  - Minimum of 5 days between occupancies - Safe and Sanitized Space! <br /> <br />Due to COVID-19, we’re taking extreme care to disinfect frequently touched surfaces between reservations.  We use CDC approved products to ensure surfaces are safe and maintain vacancy between our disinfection level cleaning and your check-in. <br /> <br />Large Longwood Medical Area Apartment, 1 large bedroom, 1 large bathroom, in-unit washer/dryer, zoned central air/heating on Parker Hill adjacent to the Longwood Medical Center area. Full stainless steel kitchen includes OTC microwave, dishwasher, stove,  disposal, coffee maker and pots and pans.  Unit is brand new in 2018 and paid parking is available. The unit also includes a huge 55"" Smart HDTV and free broadband wifi! Stream all of your favorites from your Hulu, Netflix, Amazon Prime, etc. account. <br /> <br />** This rental requires a minimum booking of 30 nights. Regardless of nights physically occupied, no bo",2020-08-31
21862176,Sunset 604 GreenLine | 1BR 1BA | Falkner Hospital and the GreenLine!,7-0,CorpGroup11,Lance,Lance,71783.0,https://www.airbnb.com/rooms/21862176,https://www.airbnb.com/users/show/71783,32.0,Missing,,,"The Longwood Medical and Academic Area (also known as Longwood Medical Area, LMA, or simply Longwood) is a medical campus in Boston, Massachusetts. Flanking Longwood Avenue, as it runs from Huntington Avenue to The Riverway, LMA is adjacent to the Fenway–Kenmore, Audubon Circle, and Mission Hill neighborhoods, and the town of Brookline. <br /> <br />It is most strongly associated with the Harvard Medical School, the Harvard School of Public Health, the Harvard School of Dental Medicine and other medical facilities such as Harvard's teaching hospitals, but prominent non-Harvard institutions are located there as well, such as Massachusetts College of Pharmacy and Health Sciences, museums, liberal arts colleges, and research centers. <br /> <br />The Harvard Medical Schools central Quadrangle was designed by Shepley, Rutan and Coolidge.","Hospital Grade Sanitation Performed!  - Minimum of 5 days between occupancies - Safe and Sanitized Space! <br /> <br />Due to COVID-19, we’re taking extreme care to disinfect frequently touched surfaces between reservations.  We use CDC approved products to ensure surfaces are safe and maintain vacancy between our disinfection level cleaning and your check-in. <br /> <br />Large Longwood Medical Area Apartment, top floor of an elevator building, 1 large bedroom, 1 large bathroom, in-unit washer/dryer, zoned central air/heating on Parker Hill adjacent to the Longwood Medical Center area. Full stainless steel kitchen includes OTC microwave, dishwasher, stove,  disposal, coffee maker and pots and pans.  Unit is brand new in 2019 and paid parking is available. Unit also includes a huge 55"" Smart HDTV and free broadband wifi! Stream all of your favorites from your Hulu, Netflix, Amazon Prime, etc. account. <br /> <br />** This rental requires a minimum booking of 30 nights. Regardless of ni",2020-08-31
23567704,The Washington 2 Orangeline| 3BR 2BA | Emerald Necklace walking distance to the Orangeline!,7-0,CorpGroup11,Lance,Lance,71783.0,https://www.airbnb.com/rooms/23567704,https://www.airbnb.com/users/show/71783,45.0,Missing,,,"Jamaica Plain is a diverse, tight-knit neighborhood with serene Green spaces. Trails loop around Jamaica Pond and through the vast Arnold Arboretum of Harvard University, both links in the Emerald Necklace chain of parks. Family-owned restaurants, indie shops and snug bars dot Centre Street. Latin American eateries are clustered around Hyde Square. Forest Hills Cemetery, noted for its landscaping, dates from 1848. <br /> <br />Walk to Jamaica Pond for a beautiful view where you can rent a boat, go on a run, enjoy local musicians (not buskers), or sit and have a picnic. Minutes to the night life on Centre St., a quaint small town downtown feeling where you can find bars, coffee, ice cream, lunch/dinner, groceries and more!","Hospital Grade Sanitation Performed!  - Minimum of 5 days between occupancies - Safe and Sanitized Space! <br /> <br />Due to COVID-19, we’re taking extreme care to disinfect frequently touched surfaces between reservations.  We use CDC approved products to ensure surfaces are safe and maintain vacancy between our disinfection level cleaning and your check-in. <br /> <br />** This rental requires a minimum booking of 30 nights. Regardless of nights physically occupied, no bookings for less than 30 nights will be accepted. Please contact us for other options in the Greater Boston Area. **<br /><br /><b>The space</b><br />The building is just 4 blocks to the Green St. Subway on the Orange Line as well as the Franklin Park Zoo.  Unit can provide a dedicated parking spot in building parking lot. <br /> <br />Large Jamaica Plain Apartment, 3 bedroom, 2 bathroom, in-unit washer/dryer, zoned central air/heating on Washington St. walkable to the streetlife on Centre Street. Full kitchen includ",2020-08-31
23567927,The Washington 3 OrangeLine | 3BR 2BA | Forest Hills and Faulkner on OrangeLine!,7-0,CorpGroup11,Lance,Lance,71783.0,https://www.airbnb.com/rooms/23567927,https://www.airbnb.com/users/show/71783,35.0,Missing,,,"Jamaica Plain is a diverse, tight-knit neighborhood with serene Green spaces. Trails loop around Jamaica Pond and through the vast Arnold Arboretum of Harvard University, both links in the Emerald Necklace chain of parks. Family-owned restaurants, indie shops and snug bars dot Centre Street. Latin American eateries are clustered around Hyde Square. Forest Hills Cemetery, noted for its landscaping, dates from 1848. <br /> <br />Walk to Jamaica Pond for a beautiful view where you can rent a boat, go on a run, enjoy local musicians (not buskers), or sit and have a picnic. Minutes to the night life on Centre St., a quaint small town downtown feeling where you can find bars, coffee, ice cream, lunch/dinner, groceries and more!","Hospital Grade Sanitation Performed!  - Minimum of 5 days between occupancies - Safe and Sanitized Space! <br /> <br />Due to COVID-19, we’re taking extreme care to disinfect frequently touched surfaces between reservations.  We use CDC approved products to ensure surfaces are safe and maintain vacancy between our disinfection level cleaning and your check-in. <br /> <br />Enormous 3 bedroom/2 full bath unit in Jamaica Plain with a porch! <br /> <br />** This rental requires a minimum booking of 30 nights. Regardless of nights physically occupied, no bookings for less than 30 nights will be accepted. Please contact us for other options in the Greater Boston Area. **<br /><br /><b>The space</b><br />The building is just 4 blocks to the Green St. Subway on the Orange Line as well as the Franklin Park Zoo.  Unit can provide a dedicated parking spot in building parking lot. <br /> <br />Large Jamaica Plain Apartment, 3 bedroom/2 bathroom, in-unit washer/dryer, central air/heating and a sho",2020-09-01
24826742,Sunset 110 GreenLine | 2BR 1.5BA | Single Family Home walkable to BI and BW Hospitals!,7-0,CorpGroup11,Lance,Lance,71783.0,https://www.airbnb.com/rooms/24826742,https://www.airbnb.com/users/show/71783,32.0,Missing,,,"The Longwood Medical and Academic Area (also known as Longwood Medical Area, LMA, or simply Longwood) is a medical campus in Boston, Massachusetts. Flanking Longwood Avenue, as it runs from Huntington Avenue to The Riverway, LMA is adjacent to the Fenway–Kenmore, Audubon Circle, and Mission Hill neighborhoods, and the town of Brookline. <br /> <br />It is most strongly associated with the Harvard Medical School, the Harvard School of Public Health, the Harvard School of Dental Medicine and other medical facilities such as Harvard's teaching hospitals, but prominent non-Harvard institutions are located there as well, such as Massachusetts College of Pharmacy and Health Sciences, museums, liberal arts colleges, and research centers. <br /> <br />The Harvard Medical Schools central Quadrangle was designed by Shepley, Rutan and Coolidge.","Hospital Grade Sanitation Performed!  - Minimum of 5 days between occupancies - Safe and Sanitized Space! <br /> <br />Due to COVID-19, we’re taking extreme care to disinfect frequently touched surfaces between reservations.  We use CDC approved products to ensure surfaces are safe and maintain vacancy between our disinfection level cleaning and your check-in. <br /> <br />A PREMIUM location that offers a home with a large bedroom, huge bathroom, in-unit washer/dryer, and a memory foam sofa bed on Parker Hill adjacent to Longwood Medical <br /> <br />.** This rental requires a minimum booking of 30 nights. Regardless of nights physically occupied, no bookings for less than 30 nights will be accepted. Please contact us for other options in the Greater Boston Area. **<br /><br /><b>The space</b><br />Large Jamaica Plain home with direct private entrance beside the (paid) off-street private parking space!  2 Large bedroom, 1 Large full bathroom, 1 Large half-bath on the Kitchen/Living/Din",2020-08-31
32309630,"The Strathmore 8 Greenline | 1BR 1BA | Cleveland Circle, BC and Dana Farber!",7-0,CorpGroup11,Lance,Lance,71783.0,https://www.airbnb.com/rooms/32309630,https://www.airbnb.com/users/show/71783,31.0,Missing,,,,Super Clean  - Hospital Grade Sanitation Performed  -  Minimum of 5 days between occupancies! <br /> <br />This lovely 1 Bedroom Unit has a sofa bed in the living room for an extra guest!  One block from the Green Line Street Car on Beacon and Commonwealth Ave. and a short ride to downtown. Only a 7 Min walk to Cleveland Circle!<br /><br /><b>The space</b><br />The entire apartment!,2020-09-01
33467259,"The Strathmore 2 Greenline | 3BR  2BA  Bi-level | Cleveland Circle, BC and Brigham and Women's!",7-0,CorpGroup11,Lance,Lance,71783.0,https://www.airbnb.com/rooms/33467259,https://www.airbnb.com/users/show/71783,30.0,Missing,,,,"Super Clean  - Hospital Grade Sanitation Performed  -  Minimum of 5 days between occupancies! <br /> <br />This lovely 3 Bedroom, bi-level Unit has a sofa bed in the living room for an extra guest!  One block from the Green Line Street Car on Beacon and Commonwealth Ave. and a short ride to downtown. Only a 7 Min walk to Cleveland Circle!  WALK to BC campus!<br /><br /><b>The space</b><br />The entire bi-level apartment!",2020-09-01
38215747,"The Strathmore 15 Greenline | 1 Bed 1 Bath | Cleveland Circle, BC and Beth Israel!",7-0,CorpGroup11,Lance,Lance,71783.0,https://www.airbnb.com/rooms/38215747,https://www.airbnb.com/users/show/71783,31.0,Missing,,,"Brighton is a dissolved municipality and current neighborhood of Boston, Massachusetts,  United States, located in the northwestern corner of the city. It is named after the town of Brighton in the English city of Brighton and Hove. Initially, Brighton was part of Cambridge, and known as ""Little Cambridge"".  Our area of Brighton is right beside Boston College.","Super Clean  - Hospital Grade Sanitation Performed  -  Minimum of 5 days between occupancies!  <br /> <br />Bright and happy ONE Bedroom Apartment with a sleeper sofa, walkable to the Boston College campus!  And ONE block from the Commonwealth Ave with multiple Streetcar stops to take you to the City Center or the Suburbs.<br /><br /><b>The space</b><br />The entire Apartment!",2020-09-01
39098616,The Biltmore 1 OrangeLine | 3BR 2B | Forest Hills and Faulkner on OrangeLine!,7-0,CorpGroup11,Lance,Lance,71783.0,https://www.airbnb.com/rooms/39098616,https://www.airbnb.com/users/show/71783,30.0,Missing,,,"By subway <br />Orange Line: The Jackson Square, Stony Brook, Green St., and Forest Hills stops are all located in Jamaica Plain. Each stop takes you to a fairly different part of the neighborhood. The Jackson Square stop, for example, is set in a section of the neighborhood that is both commercial and residential while the Stony Brook stop is set in an almost exclusively residential section of JP. The Green Street stop is the closest to the section of Centre St. considered to be ""downtown"" JP. <br />Unit is 4 blocks to the Green Street Station of the OrangeLine. <br /> <br />By bus <br />The 39 Bus follows the same route at the E branch of the Green Line, but continues beyond Heath Street (where the ""E"" Line ends), up South Huntington Avenue, up Centre Street through ""downtown"" JP, and ends at Forest Hills. <br />Unit is 6 blocks to Forest Hills T Station. <br /> <br />By bicycle <br />The Southwest Corridor Park, which begins at Back Bay Station, stretches to Forest Hills and include","Hospital Grade Sanitation Performed!  - Minimum of 5 days between occupancies - Safe and Sanitized Space! <br /> <br />Due to COVID-19, we’re taking extreme care to disinfect frequently touched surfaces between reservations.  We use CDC approved products to ensure surfaces are safe and maintain vacancy between our disinfection level cleaning and your check-in.  <br /> <br />Gorgeous 1st Floor, massive covered deck, tons of light and short walk to the GreenLine T. <br /> <br />** This rental requires a minimum booking of 30 nights. Regardless of nights physically occupied, no bookings for less than 30 nights will be accepted. Please contact us for short-term options in the Greater Boston Area. **",2020-08-31
